cell_start,cell_end,dayofweek,date,start_hour,bike_id
7433,7073,4,2017-10-06,22,1
7433,7252,2,2017-10-04,22,1
7433,7252,2,2017-10-04,23,1
7433,7252,4,2017-10-06,15,1
7433,7252,4,2017-10-06,22,1
7433,7253,2,2017-10-04,0,1
7433,7253,2,2017-10-04,14,1
7433,7253,2,2017-10-04,23,1
7433,7253,4,2017-10-06,6,1
7433,7253,4,2017-10-06,11,1
7433,7253,4,2017-10-06,12,1
7433,7432,3,2017-10-05,14,1
7433,7433,2,2017-10-04,14,1
7433,7433,2,2017-10-04,19,1
7433,7433,2,2017-10-04,20,1
7433,7433,2,2017-10-04,23,2
7433,7434,2,2017-10-04,10,1
7433,7434,2,2017-10-04,17,1
7433,7434,2,2017-10-04,18,1
7433,7434,2,2017-10-04,21,1
7433,7434,2,2017-10-04,23,1
7433,7434,3,2017-10-05,7,1
7433,7434,4,2017-10-06,22,1
7433,7613,2,2017-10-04,11,1
7433,7613,2,2017-10-04,23,1
7433,7613,3,2017-10-05,1,1
7433,7613,4,2017-10-06,20,1
7433,7793,2,2017-10-04,18,1
7433,7793,3,2017-10-05,12,1
7433,7794,2,2017-10-04,4,1
7433,7795,2,2017-10-04,22,1
7433,7973,2,2017-10-04,12,1
7433,7973,2,2017-10-04,18,1
7433,7976,2,2017-10-04,23,1
7433,7977,2,2017-10-04,19,1
7433,8150,2,2017-10-04,23,1
7433,8336,4,2017-10-06,8,1
7434,6172,2,2017-10-04,19,1
7434,6172,4,2017-10-06,13,1
7434,6175,3,2017-10-05,7,1
7434,6351,3,2017-10-05,19,1
7434,6351,4,2017-10-06,19,1
7434,6354,4,2017-10-06,16,1
7434,6533,2,2017-10-04,0,1
7434,6891,3,2017-10-05,19,1
7434,6892,3,2017-10-05,20,1
7434,6893,2,2017-10-04,11,1
7434,6893,2,2017-10-04,12,1
7434,6893,2,2017-10-04,18,1
7434,6893,3,2017-10-05,17,1
7434,6893,3,2017-10-05,19,1
7434,6893,4,2017-10-06,9,1
7434,6893,4,2017-10-06,10,1
7434,6893,4,2017-10-06,13,1
7434,6894,3,2017-10-05,10,1
7434,6894,3,2017-10-05,19,1
7434,6894,3,2017-10-05,21,1
7434,6894,4,2017-10-06,10,1
7434,6894,4,2017-10-06,13,1
7434,6894,4,2017-10-06,17,2
7434,7071,2,2017-10-04,23,1
7434,7072,3,2017-10-05,20,1
7434,7073,2,2017-10-04,0,1
7434,7073,3,2017-10-05,18,1
7434,7073,4,2017-10-06,14,1
7434,7074,2,2017-10-04,11,1
7434,7074,2,2017-10-04,12,1
7434,7074,2,2017-10-04,15,1
7434,7074,2,2017-10-04,18,1
7434,7074,3,2017-10-05,14,1
7434,7074,4,2017-10-06,11,2
7434,7079,2,2017-10-04,10,1
7434,7079,3,2017-10-05,10,1
7434,7252,2,2017-10-04,19,1
7434,7253,2,2017-10-04,17,1
7434,7253,3,2017-10-05,10,1
7434,7253,3,2017-10-05,21,1
7434,7254,2,2017-10-04,19,1
7434,7254,2,2017-10-04,23,1
7434,7254,3,2017-10-05,8,1
7434,7254,4,2017-10-06,7,1
7434,7254,4,2017-10-06,8,1
7434,7254,4,2017-10-06,9,1
7434,7254,4,2017-10-06,11,1
7434,7433,2,2017-10-04,0,1
7434,7433,2,2017-10-04,21,1
7434,7433,3,2017-10-05,22,1
7434,7433,4,2017-10-06,22,1
7434,7434,2,2017-10-04,10,1
7434,7434,2,2017-10-04,11,1
7434,7434,2,2017-10-04,21,1
7434,7434,2,2017-10-04,23,1
7434,7434,4,2017-10-06,8,3
7434,7434,4,2017-10-06,19,2
7434,7612,4,2017-10-06,12,1
7434,7613,2,2017-10-04,13,1
7434,7613,3,2017-10-05,1,1
7434,7613,4,2017-10-06,13,1
7434,7614,2,2017-10-04,17,1
7434,7614,3,2017-10-05,19,1
7434,7615,2,2017-10-04,21,1
7434,7618,3,2017-10-05,18,1
7434,7793,3,2017-10-05,20,1
7434,7794,2,2017-10-04,14,1
7434,7795,2,2017-10-04,19,1
7434,7795,3,2017-10-05,18,1
7434,7796,2,2017-10-04,17,1
7434,7796,2,2017-10-04,23,1
7434,7975,2,2017-10-04,11,1
7434,7975,3,2017-10-05,17,1
7434,7975,3,2017-10-05,18,1
7434,7975,4,2017-10-06,19,1
7434,7976,2,2017-10-04,20,1
7434,7976,4,2017-10-06,9,1
7434,7976,4,2017-10-06,21,1
7434,7977,2,2017-10-04,23,1
7434,8155,3,2017-10-05,18,1
7434,8335,3,2017-10-05,12,1
7437,8336,2,2017-10-04,23,1
7438,6721,2,2017-10-04,23,1
7438,6893,4,2017-10-06,7,1
7438,7078,2,2017-10-04,19,1
7438,7078,2,2017-10-04,22,1
7438,7079,2,2017-10-04,12,1
7438,7079,4,2017-10-06,17,1
7438,7258,2,2017-10-04,20,1
7438,7258,3,2017-10-05,17,1
7438,7258,3,2017-10-05,21,1
7438,7258,3,2017-10-05,23,4
7438,7258,4,2017-10-06,19,1
7438,7258,4,2017-10-06,22,2
7438,7259,3,2017-10-05,9,3
7438,7438,2,2017-10-04,12,3
7438,7438,3,2017-10-05,0,1
7438,7438,3,2017-10-05,17,2
7438,7438,3,2017-10-05,18,1
7438,7613,2,2017-10-04,22,1
7438,7615,3,2017-10-05,17,1
7438,7617,2,2017-10-04,17,1
7438,7617,2,2017-10-04,21,1
7438,7617,2,2017-10-04,23,5
7438,7617,3,2017-10-05,8,1
7438,7617,3,2017-10-05,23,3
7438,7618,2,2017-10-04,21,1
7438,7618,3,2017-10-05,9,1
7438,7618,3,2017-10-05,14,3
7438,7792,3,2017-10-05,17,1
7438,7792,4,2017-10-06,8,1
7438,7795,2,2017-10-04,23,2
7438,7796,2,2017-10-04,23,1
7438,7797,2,2017-10-04,23,1
7438,7975,3,2017-10-05,20,1
7438,7976,3,2017-10-05,7,1
7438,7976,3,2017-10-05,11,1
7438,7976,3,2017-10-05,22,1
7438,7977,2,2017-10-04,23,1
7438,8156,3,2017-10-05,19,1
7438,8342,2,2017-10-04,23,1
7439,7440,2,2017-10-04,23,1
7439,7440,3,2017-10-05,15,1
7439,7440,3,2017-10-05,17,1
7440,6181,4,2017-10-06,12,1
7440,6358,2,2017-10-04,23,1
7440,6538,3,2017-10-05,1,1
7440,7080,3,2017-10-05,8,1
7440,7258,2,2017-10-04,13,1
7440,7259,4,2017-10-06,17,1
7440,7260,4,2017-10-06,18,1
7440,7440,2,2017-10-04,23,1
7440,7441,3,2017-10-05,14,1
7440,8159,2,2017-10-04,10,1
7461,7462,2,2017-10-04,18,1
7461,7462,2,2017-10-04,23,1
7461,7462,4,2017-10-06,13,1
7461,7643,2,2017-10-04,11,1
7462,7282,2,2017-10-04,23,1
7462,7461,2,2017-10-04,6,1
7462,7463,2,2017-10-04,13,1
7462,7463,2,2017-10-04,20,1
7462,7641,2,2017-10-04,19,1
7462,7643,4,2017-10-06,17,1
7463,7282,2,2017-10-04,23,1
7463,7282,3,2017-10-05,6,1
7463,7462,2,2017-10-04,18,1
7463,7463,2,2017-10-04,7,1
7463,7643,2,2017-10-04,23,1
7463,7644,2,2017-10-04,23,1
7463,7825,2,2017-10-04,23,1
7464,6745,2,2017-10-04,17,1
7464,6749,3,2017-10-05,15,1
7464,7104,4,2017-10-06,9,1
7464,7282,3,2017-10-05,18,1
7464,7284,2,2017-10-04,12,1
7464,7463,2,2017-10-04,16,1
7464,7464,3,2017-10-05,17,1
7464,7464,4,2017-10-06,15,1
7464,7466,4,2017-10-06,21,1
7464,7644,2,2017-10-04,23,1
7464,7644,3,2017-10-05,17,1
7464,7644,3,2017-10-05,19,1
7464,7644,4,2017-10-06,10,1
7464,7645,3,2017-10-05,8,1
7464,7645,3,2017-10-05,18,1
7464,7645,4,2017-10-06,11,1
7464,7647,4,2017-10-06,0,1
7464,7825,2,2017-10-04,19,1
7464,8006,4,2017-10-06,20,1
7465,7464,2,2017-10-04,19,1
7465,7645,4,2017-10-06,8,1
7466,6742,2,2017-10-04,23,1
7466,7288,2,2017-10-04,15,1
7466,7465,4,2017-10-06,8,1
7466,7645,2,2017-10-04,9,1
7466,7645,4,2017-10-06,8,1
7466,7825,3,2017-10-05,16,1
7466,8013,4,2017-10-06,22,1
7467,7466,2,2017-10-04,23,2
7467,7466,3,2017-10-05,9,2
7467,7650,4,2017-10-06,0,1
7468,6566,4,2017-10-06,21,1
7468,6750,3,2017-10-05,22,1
7468,7284,2,2017-10-04,2,1
7468,7286,4,2017-10-06,11,1
7468,7288,3,2017-10-05,18,1
7468,7288,4,2017-10-06,7,1
7468,7289,2,2017-10-04,18,1
7468,7289,4,2017-10-06,11,1
7468,7289,4,2017-10-06,19,1
7468,7469,4,2017-10-06,2,1
7468,7648,4,2017-10-06,15,1
7468,7651,2,2017-10-04,17,1
7468,8010,4,2017-10-06,9,1
7468,8552,4,2017-10-06,0,1
7469,6746,2,2017-10-04,1,1
7469,6750,3,2017-10-05,17,1
7469,6926,2,2017-10-04,23,1
7469,6928,2,2017-10-04,16,1
7469,7110,3,2017-10-05,7,1
7469,7113,2,2017-10-04,23,1
7469,7289,2,2017-10-04,17,1
7469,7289,2,2017-10-04,21,1
7469,7289,2,2017-10-04,23,1
7469,7291,2,2017-10-04,23,1
7469,7467,2,2017-10-04,23,1
7469,7468,3,2017-10-05,18,1
7469,7470,3,2017-10-05,9,1
7469,7648,2,2017-10-04,23,1
7469,7650,4,2017-10-06,12,1
7469,7824,2,2017-10-04,23,1
7469,7830,4,2017-10-06,8,1
7469,7831,4,2017-10-06,21,1
7469,8010,2,2017-10-04,18,1
7469,8010,3,2017-10-05,18,1
7469,8189,2,2017-10-04,23,1
7470,6750,3,2017-10-05,19,1
7470,6925,2,2017-10-04,23,1
7470,7109,2,2017-10-04,22,1
7470,7109,4,2017-10-06,19,1
7470,7110,2,2017-10-04,23,1
7470,7288,2,2017-10-04,23,2
7470,7288,4,2017-10-06,19,1
7470,7289,2,2017-10-04,22,1
7470,7289,4,2017-10-06,13,1
7470,7290,2,2017-10-04,11,1
7470,7290,2,2017-10-04,22,1
7470,7291,3,2017-10-05,19,1
7470,7468,2,2017-10-04,23,1
7470,7468,4,2017-10-06,11,1
7470,7469,2,2017-10-04,16,1
7470,7470,3,2017-10-05,17,1
7470,7471,4,2017-10-06,10,2
7470,7649,3,2017-10-05,20,1
7470,7650,3,2017-10-05,16,1
7470,7650,4,2017-10-06,12,1
7470,7651,2,2017-10-04,13,1
7470,7654,2,2017-10-04,18,1
7470,7829,3,2017-10-05,6,1
7470,7830,2,2017-10-04,17,1
7470,7830,3,2017-10-05,16,1
7470,7830,4,2017-10-06,6,1
7470,7830,4,2017-10-06,8,1
7470,8010,2,2017-10-04,20,1
7470,8010,4,2017-10-06,13,1
7470,8192,2,2017-10-04,6,1
7471,6935,4,2017-10-06,0,1
7471,7108,4,2017-10-06,10,1
7471,7109,4,2017-10-06,12,1
7471,7288,4,2017-10-06,12,1
7471,7291,2,2017-10-04,23,1
7471,7291,3,2017-10-05,17,1
7471,7291,4,2017-10-06,9,1
7471,7655,4,2017-10-06,20,1
7471,7658,2,2017-10-04,20,1
7471,7830,2,2017-10-04,17,1
7471,8009,2,2017-10-04,9,1
7472,6392,2,2017-10-04,18,1
7472,7288,2,2017-10-04,23,1
7472,7292,2,2017-10-04,23,1
7472,7293,3,2017-10-05,11,1
7472,7471,2,2017-10-04,8,1
7472,7472,2,2017-10-04,6,1
7472,7472,2,2017-10-04,19,1
7472,7472,3,2017-10-05,11,1
7472,7472,4,2017-10-06,6,1
7474,7654,2,2017-10-04,23,1
7474,7654,3,2017-10-05,19,1
7475,6935,2,2017-10-04,13,1
7475,7116,4,2017-10-06,8,1
7475,7474,2,2017-10-04,19,1
7476,7116,2,2017-10-04,9,1
7476,7116,2,2017-10-04,14,1
7476,7116,2,2017-10-04,22,1
7476,7116,3,2017-10-05,17,1
7476,7477,2,2017-10-04,20,1
7476,7656,4,2017-10-06,11,1
7476,7657,2,2017-10-04,23,1
7476,7838,2,2017-10-04,23,1
7477,6936,3,2017-10-05,19,1
7477,7117,3,2017-10-05,18,1
7477,7296,2,2017-10-04,19,1
7477,7296,3,2017-10-05,11,2
7477,7297,2,2017-10-04,17,1
7477,7297,3,2017-10-05,18,1
7477,7301,4,2017-10-06,22,1
7477,7477,2,2017-10-04,23,1
7477,7656,3,2017-10-05,12,1
7477,7657,2,2017-10-04,14,1
7477,7657,4,2017-10-06,16,1
7477,7659,4,2017-10-06,15,1
7477,7837,3,2017-10-05,7,1
7477,8018,2,2017-10-04,7,1
7477,8018,4,2017-10-06,7,1
7477,8196,2,2017-10-04,23,1
7478,7478,4,2017-10-06,10,1
7478,7479,4,2017-10-06,17,1
7478,7658,2,2017-10-04,8,1
7478,7658,4,2017-10-06,10,1
7478,7658,4,2017-10-06,14,1
7478,7837,2,2017-10-04,14,1
7478,7838,3,2017-10-05,1,1
7478,7838,4,2017-10-06,13,1
7478,8015,2,2017-10-04,23,1
7478,8018,3,2017-10-05,16,1
7478,8018,4,2017-10-06,14,1
7478,8018,4,2017-10-06,16,1
7478,8200,2,2017-10-04,23,1
7479,7116,4,2017-10-06,19,1
7479,7120,4,2017-10-06,10,1
7479,7297,2,2017-10-04,23,1
7479,7478,4,2017-10-06,23,1
7479,7479,4,2017-10-06,19,1
7479,7479,4,2017-10-06,20,1
7479,7839,3,2017-10-05,14,1
7479,8019,4,2017-10-06,7,1
7480,6757,2,2017-10-04,18,1
7480,7300,4,2017-10-06,10,5
7480,7301,4,2017-10-06,6,1
7480,7665,2,2017-10-04,20,1
7481,6941,4,2017-10-06,17,1
7481,7121,2,2017-10-04,23,1
7481,7122,2,2017-10-04,8,1
7481,7122,3,2017-10-05,7,1
7481,7300,4,2017-10-06,12,1
7481,7302,3,2017-10-05,19,6
7481,7303,2,2017-10-04,7,1
7481,7303,2,2017-10-04,8,1
7481,7303,2,2017-10-04,23,1
7481,7303,3,2017-10-05,7,1
7481,7303,3,2017-10-05,16,1
7481,7303,4,2017-10-06,7,1
7481,7303,4,2017-10-06,8,1
7481,7483,2,2017-10-04,13,1
7481,7484,2,2017-10-04,23,1
7481,7664,4,2017-10-06,16,1
7481,8015,2,2017-10-04,23,1
7482,6763,3,2017-10-05,20,1
7482,6941,2,2017-10-04,23,1
7482,7124,2,2017-10-04,23,1
7482,7301,2,2017-10-04,6,1
7482,7301,2,2017-10-04,23,1
7482,7301,4,2017-10-06,6,1
7482,7301,4,2017-10-06,9,1
7482,7302,2,2017-10-04,21,1
7482,7302,3,2017-10-05,13,1
7482,7302,3,2017-10-05,19,1
7482,7302,4,2017-10-06,18,1
7482,7303,3,2017-10-05,7,1
7482,7303,3,2017-10-05,8,1
7482,7303,3,2017-10-05,11,1
7482,7303,3,2017-10-05,17,1
7482,7480,3,2017-10-05,8,1
7482,7482,2,2017-10-04,17,1
7482,7482,3,2017-10-05,8,1
7482,7483,3,2017-10-05,8,1
7482,7483,4,2017-10-06,7,1
7482,7483,4,2017-10-06,16,1
7482,7484,4,2017-10-06,19,1
7482,7485,2,2017-10-04,21,1
7482,7661,3,2017-10-05,20,2
7482,7663,4,2017-10-06,16,1
7482,7664,4,2017-10-06,17,1
7482,8019,3,2017-10-05,15,1
7483,6578,2,2017-10-04,23,1
7483,6941,4,2017-10-06,21,1
7483,7301,3,2017-10-05,10,1
7483,7302,2,2017-10-04,0,1
7483,7302,2,2017-10-04,12,1
7483,7302,3,2017-10-05,11,1
7483,7303,2,2017-10-04,10,1
7483,7303,2,2017-10-04,18,1
7483,7304,2,2017-10-04,23,1
7483,7305,2,2017-10-04,19,1
7483,7305,2,2017-10-04,22,1
7483,7306,2,2017-10-04,23,1
7483,7482,2,2017-10-04,21,1
7483,7482,3,2017-10-05,8,1
7483,7482,4,2017-10-06,17,1
7483,7483,4,2017-10-06,21,1
7483,7484,2,2017-10-04,0,1
7483,7486,3,2017-10-05,23,1
7483,7663,2,2017-10-04,22,1
7483,7663,4,2017-10-06,11,1
7483,7663,4,2017-10-06,17,1
7483,7664,2,2017-10-04,23,1
7483,7664,4,2017-10-06,21,1
7483,7665,4,2017-10-06,11,1
7483,7842,2,2017-10-04,19,1
7483,7842,4,2017-10-06,21,2
7483,7844,4,2017-10-06,22,1
7484,6585,2,2017-10-04,23,1
7484,6944,2,2017-10-04,23,1
7484,7126,2,2017-10-04,2,1
7484,7302,3,2017-10-05,20,1
7484,7303,2,2017-10-04,21,1
7484,7304,4,2017-10-06,21,1
7484,7305,2,2017-10-04,19,1
7484,7306,3,2017-10-05,17,1
7484,7306,3,2017-10-05,23,1
7484,7483,2,2017-10-04,21,1
7484,7483,3,2017-10-05,23,1
7484,7483,4,2017-10-06,7,1
7484,7484,2,2017-10-04,18,1
7484,7484,3,2017-10-05,7,1
7484,7484,3,2017-10-05,14,1
7484,7484,4,2017-10-06,23,1
7484,7486,2,2017-10-04,22,1
7484,7486,2,2017-10-04,23,1
7484,7662,2,2017-10-04,0,1
7484,7663,2,2017-10-04,23,1
7484,7663,3,2017-10-05,22,1
7484,7665,2,2017-10-04,23,1
7484,7665,3,2017-10-05,20,1
7484,7665,4,2017-10-06,12,1
7484,7843,2,2017-10-04,22,1
7484,8024,3,2017-10-05,20,1
7484,8199,2,2017-10-04,0,1
7485,7303,3,2017-10-05,8,1
7485,7304,3,2017-10-05,13,1
7485,7306,2,2017-10-04,23,1
7485,7309,2,2017-10-04,23,1
7485,7484,3,2017-10-05,13,1
7485,7484,3,2017-10-05,19,1
7485,7486,2,2017-10-04,14,1
7485,7666,2,2017-10-04,10,1
7485,7845,2,2017-10-04,17,1
7486,6589,2,2017-10-04,23,2
7486,6764,4,2017-10-06,19,1
7486,6767,2,2017-10-04,23,1
7486,7126,2,2017-10-04,20,1
7486,7301,2,2017-10-04,23,1
7486,7303,2,2017-10-04,6,1
7486,7303,2,2017-10-04,10,1
7486,7304,2,2017-10-04,6,1
7486,7304,2,2017-10-04,18,1
7486,7304,4,2017-10-06,9,1
7486,7304,4,2017-10-06,10,1
7486,7305,2,2017-10-04,2,1
7486,7305,2,2017-10-04,23,1
7486,7306,2,2017-10-04,12,1
7486,7306,3,2017-10-05,18,1
7486,7306,4,2017-10-06,13,2
7486,7306,4,2017-10-06,22,1
7486,7307,3,2017-10-05,7,1
7486,7483,3,2017-10-05,22,1
7486,7483,4,2017-10-06,0,1
7486,7484,2,2017-10-04,17,1
7486,7484,2,2017-10-04,19,1
7486,7484,3,2017-10-05,17,1
7486,7485,3,2017-10-05,16,1
7486,7486,2,2017-10-04,13,1
7486,7486,2,2017-10-04,18,1
7486,7486,2,2017-10-04,21,1
7486,7486,3,2017-10-05,17,1
7486,7486,4,2017-10-06,16,1
7486,7486,4,2017-10-06,17,4
7486,7487,4,2017-10-06,7,1
7486,7664,2,2017-10-04,23,1
7486,7665,2,2017-10-04,23,2
7486,7665,3,2017-10-05,23,1
7486,7844,2,2017-10-04,23,1
7486,7845,2,2017-10-04,21,1
7486,8205,2,2017-10-04,13,1
7487,6764,2,2017-10-04,10,1
7487,6945,2,2017-10-04,23,1
7487,6947,3,2017-10-05,21,1
7487,6947,4,2017-10-06,6,1
7487,7306,3,2017-10-05,18,2
7487,7307,3,2017-10-05,18,1
7487,7307,4,2017-10-06,7,1
7487,7486,3,2017-10-05,22,1
7487,7487,2,2017-10-04,7,1
7487,7488,4,2017-10-06,7,1
7487,7666,2,2017-10-04,23,1
7487,7667,2,2017-10-04,19,1
7488,6586,4,2017-10-06,20,1
7488,6947,2,2017-10-04,18,1
7488,7127,2,2017-10-04,23,1
7488,7306,2,2017-10-04,17,1
7488,7306,3,2017-10-05,19,1
7488,7306,4,2017-10-06,19,1
7488,7307,3,2017-10-05,12,1
7488,7487,2,2017-10-04,7,1
7488,7487,3,2017-10-05,12,2
7489,7304,3,2017-10-05,19,1
7489,7308,2,2017-10-04,23,1
7489,7844,4,2017-10-06,0,1
7499,7859,4,2017-10-06,11,4
7500,6420,4,2017-10-06,9,1
7500,7321,2,2017-10-04,7,1
7500,7321,3,2017-10-05,8,1
7500,7321,4,2017-10-06,20,1
7500,7323,3,2017-10-05,18,1
7500,7500,2,2017-10-04,17,1
7500,7500,3,2017-10-05,7,1
7500,7501,2,2017-10-04,19,1
7500,7503,3,2017-10-05,18,1
7500,7681,2,2017-10-04,19,2
7500,7681,3,2017-10-05,18,1
7500,7682,3,2017-10-05,19,1
7500,7683,3,2017-10-05,19,1
7500,7684,2,2017-10-04,18,1
7500,7684,2,2017-10-04,20,1
7500,7685,2,2017-10-04,18,1
7500,7861,2,2017-10-04,8,1
7500,7862,2,2017-10-04,17,1
7500,7863,4,2017-10-06,12,2
7500,7865,3,2017-10-05,19,1
7500,8039,2,2017-10-04,19,1
7500,8039,2,2017-10-04,23,1
7500,8044,4,2017-10-06,10,1
7500,8223,2,2017-10-04,23,1
7500,8581,2,2017-10-04,23,1
7501,7148,3,2017-10-05,20,1
7501,7320,2,2017-10-04,8,1
7501,7320,4,2017-10-06,16,1
7501,7321,2,2017-10-04,12,2
7501,7321,2,2017-10-04,13,1
7501,7321,2,2017-10-04,23,1
7501,7321,3,2017-10-05,12,1
7501,7321,3,2017-10-05,22,1
7501,7322,2,2017-10-04,15,1
7501,7500,4,2017-10-06,8,1
7501,7501,2,2017-10-04,12,1
7501,7501,4,2017-10-06,18,1
7501,7502,2,2017-10-04,23,1
7501,7502,4,2017-10-06,18,2
7501,7507,2,2017-10-04,18,1
7501,7681,2,2017-10-04,15,1
7501,7681,2,2017-10-04,23,1
7501,7681,3,2017-10-05,7,1
7501,7681,4,2017-10-06,12,1
7501,7681,4,2017-10-06,13,3
7501,7681,4,2017-10-06,20,1
7501,7682,3,2017-10-05,8,1
7501,7682,3,2017-10-05,9,2
7501,7682,3,2017-10-05,19,1
7501,7682,4,2017-10-06,17,1
7501,7683,3,2017-10-05,23,1
7501,7683,4,2017-10-06,13,1
7501,7684,2,2017-10-04,8,1
7501,7684,3,2017-10-05,15,1
7501,7860,3,2017-10-05,0,1
7501,7863,4,2017-10-06,15,1
7501,7864,4,2017-10-06,9,1
7501,7864,4,2017-10-06,16,1
7501,7865,2,2017-10-04,23,1
7501,7865,4,2017-10-06,8,1
7501,7865,4,2017-10-06,19,1
7501,8039,3,2017-10-05,19,1
7501,8040,2,2017-10-04,15,1
7501,8042,2,2017-10-04,23,1
7501,8221,2,2017-10-04,23,1
7501,8222,2,2017-10-04,21,1
7501,8222,4,2017-10-06,13,1
7501,8226,2,2017-10-04,23,1
7501,8404,3,2017-10-05,22,1
7501,8584,4,2017-10-06,16,1
7502,6421,2,2017-10-04,23,1
7502,6606,2,2017-10-04,23,1
7502,6960,4,2017-10-06,22,1
7502,7148,2,2017-10-04,23,1
7502,7149,4,2017-10-06,19,1
7502,7320,2,2017-10-04,18,1
7502,7321,2,2017-10-04,13,1
7502,7321,4,2017-10-06,8,1
7502,7322,2,2017-10-04,20,1
7502,7322,3,2017-10-05,22,1
7502,7323,3,2017-10-05,9,1
7502,7323,4,2017-10-06,16,1
7502,7327,2,2017-10-04,23,1
7502,7500,3,2017-10-05,8,1
7502,7500,3,2017-10-05,9,1
7502,7501,2,2017-10-04,15,1
7502,7501,2,2017-10-04,19,2
7502,7501,2,2017-10-04,23,1
7502,7501,3,2017-10-05,22,1
7502,7501,4,2017-10-06,8,1
7502,7502,2,2017-10-04,7,1
7502,7502,2,2017-10-04,8,1
7502,7502,2,2017-10-04,19,1
7502,7502,3,2017-10-05,18,1
7502,7503,2,2017-10-04,7,1
7502,7503,2,2017-10-04,13,1
7502,7503,2,2017-10-04,19,1
7502,7503,3,2017-10-05,16,1
7502,7504,2,2017-10-04,19,1
7502,7504,4,2017-10-06,8,1
7502,7681,2,2017-10-04,20,1
7502,7681,2,2017-10-04,23,1
7502,7681,4,2017-10-06,15,1
7502,7682,2,2017-10-04,10,2
7502,7682,2,2017-10-04,12,1
7502,7682,2,2017-10-04,18,1
7502,7682,2,2017-10-04,20,1
7502,7682,2,2017-10-04,23,1
7502,7682,3,2017-10-05,17,1
7502,7682,3,2017-10-05,23,1
7502,7682,4,2017-10-06,9,1
7502,7682,4,2017-10-06,10,1
7502,7682,4,2017-10-06,11,1
7502,7682,4,2017-10-06,17,1
7502,7682,4,2017-10-06,21,1
7502,7683,2,2017-10-04,13,1
7502,7683,3,2017-10-05,11,1
7502,7683,3,2017-10-05,16,1
7502,7683,4,2017-10-06,0,1
7502,7683,4,2017-10-06,18,1
7502,7684,2,2017-10-04,23,1
7502,7684,3,2017-10-05,7,2
7502,7684,3,2017-10-05,10,1
7502,7684,3,2017-10-05,18,1
7502,7685,4,2017-10-06,20,1
7502,7862,2,2017-10-04,12,1
7502,7862,2,2017-10-04,23,1
7502,7863,2,2017-10-04,10,1
7502,7863,2,2017-10-04,19,1
7502,7863,4,2017-10-06,20,1
7502,7863,4,2017-10-06,22,1
7502,7864,2,2017-10-04,7,1
7502,7864,2,2017-10-04,11,1
7502,7864,4,2017-10-06,15,1
7502,7865,2,2017-10-04,23,1
7502,7865,3,2017-10-05,7,1
7502,7865,4,2017-10-06,16,2
7502,8039,4,2017-10-06,19,1
7502,8041,2,2017-10-04,11,1
7502,8041,2,2017-10-04,23,2
7502,8041,3,2017-10-05,6,1
7502,8041,4,2017-10-06,15,1
7502,8042,2,2017-10-04,19,1
7502,8042,3,2017-10-05,11,1
7502,8221,2,2017-10-04,7,1
7502,8222,2,2017-10-04,23,1
7502,8222,3,2017-10-05,18,1
7502,8222,4,2017-10-06,17,1
7502,8585,2,2017-10-04,10,1
7503,7148,2,2017-10-04,23,1
7503,7320,2,2017-10-04,7,1
7503,7322,2,2017-10-04,8,1
7503,7322,2,2017-10-04,19,1
7503,7322,3,2017-10-05,19,1
7503,7322,3,2017-10-05,21,1
7503,7323,2,2017-10-04,13,1
7503,7327,2,2017-10-04,23,1
7503,7328,2,2017-10-04,23,1
7503,7500,2,2017-10-04,23,1
7503,7502,3,2017-10-05,16,1
7503,7502,4,2017-10-06,17,1
7503,7503,2,2017-10-04,21,1
7503,7503,3,2017-10-05,19,1
7503,7503,4,2017-10-06,18,1
7503,7504,2,2017-10-04,0,1
7503,7504,2,2017-10-04,8,1
7503,7504,2,2017-10-04,21,1
7503,7504,3,2017-10-05,12,1
7503,7504,4,2017-10-06,15,1
7503,7508,2,2017-10-04,23,1
7503,7682,2,2017-10-04,6,1
7503,7682,2,2017-10-04,19,1
7503,7682,2,2017-10-04,23,1
7503,7682,3,2017-10-05,22,1
7503,7682,4,2017-10-06,10,1
7503,7683,2,2017-10-04,13,1
7503,7683,3,2017-10-05,14,1
7503,7683,4,2017-10-06,0,2
7503,7683,4,2017-10-06,12,1
7503,7683,4,2017-10-06,15,1
7503,7683,4,2017-10-06,22,1
7503,7684,2,2017-10-04,9,1
7503,7684,3,2017-10-05,19,1
7503,7684,4,2017-10-06,15,1
7503,7685,2,2017-10-04,6,2
7503,7685,2,2017-10-04,7,1
7503,7685,2,2017-10-04,8,1
7503,7685,2,2017-10-04,10,1
7503,7685,3,2017-10-05,7,1
7503,7685,3,2017-10-05,8,1
7503,7685,4,2017-10-06,7,2
7503,7685,4,2017-10-06,14,1
7503,7685,4,2017-10-06,17,1
7503,7686,2,2017-10-04,10,2
7503,7686,3,2017-10-05,18,1
7503,7686,4,2017-10-06,18,1
7503,7862,4,2017-10-06,14,1
7503,7862,4,2017-10-06,20,1
7503,7863,3,2017-10-05,10,1
7503,7863,3,2017-10-05,19,1
7503,7863,4,2017-10-06,16,1
7503,7864,4,2017-10-06,12,1
7503,7865,2,2017-10-04,4,1
7503,7865,2,2017-10-04,12,1
7503,7865,3,2017-10-05,12,1
7503,7865,4,2017-10-06,19,1
7503,7867,2,2017-10-04,23,1
7503,7870,2,2017-10-04,23,1
